# AUTO-GENERATED from /Users/caulisnomoto/caulis-repo/nimt-detection-service/src/main/java/jp/caulis/nimt/customfunction/CFVar.java
# format: variable|type|api|description
# partialKey=true は prefix_* として出力される

timestampFloat|Float|All|エンドユーザーのリクエスト日時もしくはNIMTD-APIの処理日時のUNIXタイムスタンプ (long→floatの変換による数分の誤差が発生する)
timezone|String|All|IPアドレスから導出したタイムゾーン
timezoneAsNum|Float|All|IPアドレスから導出したタイムゾーン
timezoneName|String|All|IPアドレスから導出したタイムゾーン名
totalSuspiciousValue|Float|All|各種検知ルールの総得点
transactionPasswordChangeCountLast10Mins|Float|All|過去10分間の取引パスワード変更回数
transactionPasswordChangeCountLast1Day|Float|All|過去1日の取引パスワード変更回数
transactionPasswordChangeCountLast1Hour|Float|All|過去1時間の取引パスワード変更回数
transactionPasswordChangeCountLast1Month|Float|All|過去1か月の取引パスワード変更回数
transactionPasswordChangeCountLast1Week|Float|All|過去1週間の取引パスワード変更回数
transactionPasswordChangeCountLast6Hour|Float|All|過去6時間の取引パスワード変更回数
transactionPasswordChangeLatestChangeTime|Object|All|取引パスワードの直近の変更日時を表すUNIXタイムスタンプ
transactionPasswordChangeLatestChangeTimeFloat|Float|All|取引パスワードの直近の変更日時を表すUNIXタイムスタンプ
transactionPasswordChangeType|String|InformationChange|取引パスワードの変更・再設定が行われた際の変更情報。 取引パスワードの変更前認証に成功して取引パスワードを変更する場合、「change」 取引パスワードの変更前認証に失敗して、メール・電話・SMS・コールセンターなどによる2要素認証後にパスワード再設定する場合、「reset」
transactionPasswordResetCountLast10Mins|Float|All|過去10分間の取引パスワード再設定回数
transactionPasswordResetCountLast1Day|Float|All|過去1日の取引パスワード再設定回数
transactionPasswordResetCountLast1Hour|Float|All|過去1時間の取引パスワード再設定回数
transactionPasswordResetCountLast1Month|Float|All|過去1か月の取引パスワード再設定回数
transactionPasswordResetCountLast1Week|Float|All|過去1週間の取引パスワード再設定回数
transactionPasswordResetCountLast6Hour|Float|All|過去6時間の取引パスワード再設定回数
transactionPasswordResetLatestChangeTime|Object|All|取引パスワードの直近の再設定日時を表すUNIXタイムスタンプ
transactionPasswordResetLatestChangeTimeFloat|Float|All|取引パスワードの直近の再設定日時を表すUNIXタイムスタンプ
transactionValidation_isInvalidInput|Boolean|Withdrawal|エンドユーザーの入力値が不正かどうか(桁数過不足・使用不可文字など)。不正に該当したらtrue。
transactionValidation_isOtherError|Boolean|Withdrawal|その他の理由による送金前チェック失敗かどうか。失敗の場合true。
transactionValidation_isSystemError|Boolean|Withdrawal|システムエラーかどうか(タイムアウトなど)。システムエラーの場合true。
transactionValidation_result|String|Withdrawal|入出金検知サービスの導入事業者が実施した送金前チェックの結果。送金前チェックが成功した場合successを指定する。送金前チェックのいずれかが失敗して送金を保留する場合pendingを、送金を却下する場合failureを指定する。
transferFee_currency|String|Withdrawal|振込手数料に利用する通貨のアルファベットコード。ISO4217規格。日本円の場合は「JPY」
transferFee_fee|Float|Withdrawal|振込手数料の金額。最小桁は小数点以下2桁。
transferLimitChangePerDayCountLast10Mins|Float|All|過去10分間の1日あたりの振込限度額変更回数
transferLimitChangePerDayCountLast1Day|Float|All|過去1日の1日あたりの振込限度額変更回数
transferLimitChangePerDayCountLast1Hour|Float|All|過去1時間の1日あたりの振込限度額変更回数
transferLimitChangePerDayCountLast1Month|Float|All|過去1か月の1日あたりの振込限度額変更回数
transferLimitChangePerDayCountLast1Week|Float|All|過去1週間の1日あたりの振込限度額変更回数
transferLimitChangePerDayCountLast6Hour|Float|All|過去6時間の1日あたりの振込限度額変更回数
transferLimitChangePerTransactionCountLast10Mins|Float|All|過去10分間の1回あたりの振込限度額変更回数
transferLimitChangePerTransactionCountLast1Day|Float|All|過去1日の1回あたりの振込限度額変更回数
transferLimitChangePerTransactionCountLast1Hour|Float|All|過去1時間の1回あたりの振込限度額変更回数
transferLimitChangePerTransactionCountLast1Month|Float|All|過去1か月の1回あたりの振込限度額変更回数
transferLimitChangePerTransactionCountLast1Week|Float|All|過去1週間の1回あたりの振込限度額変更回数
transferLimitChangePerTransactionCountLast6Hour|Float|All|過去6時間の1回あたりの振込限度額変更回数
transferLimitDifferencePerDay|Float|InformationChange|1日あたりの振込限度額の変更幅
transferLimitDifferencePerTransaction|Float|InformationChange|1回あたりの振込限度額の変更幅
transferLimitLatestChangePerDayTime|Object|All|1日あたりの振込限度額の直近の変更日時を表すUNIXタイムスタンプ
transferLimitLatestChangePerDayTimeFloat|Float|All|1日あたりの振込限度額の直近の変更日時を表すUNIXタイムスタンプ
transferLimitLatestChangePerTransactionTime|Object|All|1回あたりの振込限度額の直近の変更日時を表すUNIXタイムスタンプ
transferLimitLatestChangePerTransactionTimeFloat|Float|All|1回あたりの振込限度額の直近の変更日時を表すUNIXタイムスタンプ
userAgentString|String|All|ユーザーエージェント
userHash|String|All|ユーザーハッシュ
withdrawalCountByTime_*|Float|All|過去の送金時間回数を各時間（1時間毎）ごとに計測した値。CF変数は各時間毎に設定される。withdrawalCountByTime_{時間毎のKey}={時間毎のValue} の形式。
withdrawalStatsAmountMaxTransferLast10Minutes|Float|All|過去10分間の最大送金金額
withdrawalStatsAmountMaxTransferLast1Day|Float|All|過去1日の最大送金金額
withdrawalStatsAmountMaxTransferLast1Hour|Float|All|過去1時間の最大送金金額
withdrawalStatsAmountMaxTransferLast1Month|Float|All|過去1か月の最大送金金額
withdrawalStatsAmountMaxTransferLast1Week|Float|All|過去1週間の最大送金金額
withdrawalStatsAmountMaxTransferLast6Hour|Float|All|過去6時間の最大送金金額
withdrawalStatsAmountMinTransferLast10Minutes|Float|All|過去10分間の最小送金金額
withdrawalStatsAmountMinTransferLast1Day|Float|All|過去1日の最小送金金額
withdrawalStatsAmountMinTransferLast1Hour|Float|All|過去1時間の最小送金金額
withdrawalStatsAmountMinTransferLast1Month|Float|All|過去1か月の最小送金金額
withdrawalStatsAmountMinTransferLast1Week|Float|All|過去1週間の最小送金金額
withdrawalStatsAmountMinTransferLast6Hour|Float|All|過去6時間の最小送金金額
withdrawalStatsAverageAmount|String|All|過去の送金平均額
withdrawalStatsAverageAmountAsNum|Float|All|過去の送金平均額
withdrawalStatsAverageAmountLast10Minutes|Float|All|過去10分間の送金平均額
withdrawalStatsAverageAmountLast1Day|Float|All|過去1日の送金平均額
withdrawalStatsAverageAmountLast1Hour|Float|All|過去1時間の送金平均額
withdrawalStatsAverageAmountLast1Month|Float|All|過去1か月の送金平均額
withdrawalStatsAverageAmountLast1Week|Float|All|過去1週間の送金平均額
withdrawalStatsAverageAmountLast6Hour|Float|All|過去6時間の送金平均額
withdrawalStatsCountAccountCountRemittedLast10Minutes|Float|All|過去10分間の送金先口座数
withdrawalStatsCountAccountCountRemittedLast1Day|Float|All|過去1日の送金先口座数
withdrawalStatsCountAccountCountRemittedLast1Hour|Float|All|過去1時間の送金先口座数
withdrawalStatsCountAccountCountRemittedLast1Month|Float|All|過去1か月の送金先口座数
withdrawalStatsCountAccountCountRemittedLast1Week|Float|All|過去1週間の送金先口座数
withdrawalStatsCountAccountCountRemittedLast6Hour|Float|All|過去6時間の送金先口座数
withdrawalStatsCountAccountCountRemittedSmallAmountsLast10Minutes|Float|All|過去10分間の少額送金(1万以下)した送金回数
withdrawalStatsCountAccountCountRemittedSmallAmountsLast1Day|Float|All|過去1日の少額送金(1万以下)した送金回数
withdrawalStatsCountAccountCountRemittedSmallAmountsLast1Hour|Float|All|過去1時間の少額送金(1万以下)した送金回数
withdrawalStatsCountAccountCountRemittedSmallAmountsLast1Month|Float|All|過去1か月の少額送金(1万以下)した送金回数
withdrawalStatsCountAccountCountRemittedSmallAmountsLast1Week|Float|All|過去1週間の少額送金(1万以下)した送金回数
withdrawalStatsCountAccountCountRemittedSmallAmountsLast6Hour|Float|All|過去6時間の少額送金(1万以下)した送金回数
withdrawalStatsCountAllLast10Minutes|Float|All|過去10分間の送金回数
withdrawalStatsCountAllLast1Day|Float|All|過去1日の送金回数
withdrawalStatsCountAllLast1Hour|Float|All|過去1時間の送金回数
withdrawalStatsCountAllLast1Month|Float|All|過去1か月の送金回数
withdrawalStatsCountAllLast1Week|Float|All|過去1週間の送金回数
withdrawalStatsCountAllLast6Hour|Float|All|過去6時間の送金回数
withdrawalStatsCountNotJPYLast10Minutes|Float|All|過去10分間の外国通貨の送金回数
withdrawalStatsCountNotJPYLast1Day|Float|All|過去1日の外国通貨の送金回数
withdrawalStatsCountNotJPYLast1Hour|Float|All|過去1時間の外国通貨の送金回数
withdrawalStatsCountNotJPYLast1Month|Float|All|過去1か月の外国通貨の送金回数
withdrawalStatsCountNotJPYLast1Week|Float|All|過去1週の外国通貨の送金回数
withdrawalStatsCountNotJPYLast6Hour|Float|All|過去6時間の外国通貨の送金回数
withdrawalStatsCountOtherSitesLast10Minutes|Float|All|過去10分間の他銀行への送金回数
withdrawalStatsCountOtherSitesLast1Day|Float|All|過去1日の他銀行への送金回数
withdrawalStatsCountOtherSitesLast1Hour|Float|All|過去1時間の他銀行への送金回数
withdrawalStatsCountOtherSitesLast1Month|Float|All|過去1か月の他銀行への送金回数
withdrawalStatsCountOtherSitesLast1Week|Float|All|過去1週間の他銀行への送金回数
withdrawalStatsCountOtherSitesLast6Hour|Float|All|過去6時間の他銀行への送金回数
withdrawalStatsCountOverseasLast10Minutes|Float|All|過去10分間の海外への送金回数
withdrawalStatsCountOverseasLast1Hour|Float|All|過去1時間の海外への送金回数
withdrawalStatsCountOverseasLast6Hour|Float|All|過去6時間の海外への送金回数
withdrawalStatsCountOverseasSitesLast1Day|Float|All|過去1日の海外への送金回数
withdrawalStatsCountOverseasSitesLast1Month|Float|All|過去1か月の海外への送金回数
withdrawalStatsCountOverseasSitesLast1Week|Float|All|過去1週間の海外への送金回数
withdrawalStatsCountRemittedSmallAmountsLast10Minutes|Float|All|過去10分間の少額送金した送金先口座数
withdrawalStatsCountRemittedSmallAmountsLast1Day|Float|All|過去1日の少額送金した送金先口座数
withdrawalStatsCountRemittedSmallAmountsLast1Hour|Float|All|過去1時間の少額送金した送金先口座数
withdrawalStatsCountRemittedSmallAmountsLast1Month|Float|All|過去1か月の少額送金した送金先口座数
withdrawalStatsCountRemittedSmallAmountsLast1Week|Float|All|過去1週間の少額送金した送金先口座数
withdrawalStatsCountRemittedSmallAmountsLast6Hour|Float|All|過去6時間の少額送金した送金先口座数
withdrawalStatsCountRemitteeBankCountLast10Minutes|Float|All|過去10分間の仕向先銀行数
withdrawalStatsCountRemitteeBankCountLast1Day|Float|All|過去1日の仕向先銀行数
withdrawalStatsCountRemitteeBankCountLast1Hour|Float|All|過去1時間の仕向先銀行数
withdrawalStatsCountRemitteeBankCountLast1Month|Float|All|過去1か月の仕向先銀行数
withdrawalStatsCountRemitteeBankCountLast1Week|Float|All|過去1週間の仕向先銀行数
withdrawalStatsCountRemitteeBankCountLast6Hour|Float|All|過去6時間の仕向先銀行数
withdrawalStatsCountSameAccountLast10Minutes|Float|All|過去10分間の同一口座への送金回数
withdrawalStatsCountSameAccountLast1Day|Float|All|過去1日の同一口座への送金回数
withdrawalStatsCountSameAccountLast1Hour|Float|All|過去1時間の同一口座への送金回数
withdrawalStatsCountSameAccountLast1Month|Float|All|過去1か月の同一口座への送金回数
withdrawalStatsCountSameAccountLast1Week|Float|All|過去1週間の同一口座への送金回数
withdrawalStatsCountSameAccountLast6Hour|Float|All|過去6時間の同一口座への送金回数
withdrawalStatsCountUniqueRemitterNameCountLast10Minutes|Float|All|過去10分間の振込依頼人名数
withdrawalStatsCountUniqueRemitterNameCountLast1Day|Float|All|過去1日の振込依頼人名数
withdrawalStatsCountUniqueRemitterNameCountLast1Hour|Float|All|過去1時間の振込依頼人名数
withdrawalStatsCountUniqueRemitterNameCountLast1Month|Float|All|過去1か月の振込依頼人名数
withdrawalStatsCountUniqueRemitterNameCountLast1Week|Float|All|過去1週間の振込依頼人名数
withdrawalStatsCountUniqueRemitterNameCountLast6Hour|Float|All|過去6時間の振込依頼人名数
withdrawalStatsLastAmount|String|All|直近の送金額
withdrawalStatsLastAmountAsNum|Float|All|直近の送金額
withdrawalStatsLastRelativeSuspiciousValue|Float|All|直近の送金時の危険度
withdrawalStatsLastRemitteeAccountHolder|String|All|直近の仕向先口座の口座名義人姓名
withdrawalStatsLastRemitteeAccountHolderFamilyName|String|All|直近の仕向先口座の口座名義の姓
withdrawalStatsLastRemitteeAccountHolderFamilyNameKana|String|All|直近の仕向先口座の口座名義人の姓のふりがな
withdrawalStatsLastRemitteeAccountHolderFirstName|String|All|直近の仕向先口座の口座名義の名
withdrawalStatsLastRemitteeAccountHolderFirstNameKana|String|All|直近の仕向先口座の口座名義人の名のふりがな
withdrawalStatsLastRemitteeAccountHolderIsForeign|Boolean|All|直近の仕向先口座の持ち主が外国籍かどうか。外国籍の場合はtrue
withdrawalStatsLastRemitteeAccountHolderKana|String|All|直近の仕向先口座の口座名義人姓名のふりがな
withdrawalStatsLastRemitteeAccountNumber|String|All|直近の仕向先口座の口座番号。7桁の数字
withdrawalStatsLastRemitteeAccountType|String|All|直近の仕向先口座の口座種別。 1: 普通、2:当座、4:貯蓄、9:その他
withdrawalStatsLastRemitteeBankCode|String|All|直近の仕向先口座の銀行コード
withdrawalStatsLastRemitteeBranchCode|String|All|直近の仕向先口座の支店コード。一般的には3桁の数字
withdrawalStatsLastRemitteeCountry|String|All|直近の仕向先口座の銀行の国コード
withdrawalStatsLastRemitteeIsCorporate|Boolean|All|直近の仕向先口座が法人名義の口座かどうか。法人の場合true
withdrawalStatsLastTime|Object|All|直近の送金時刻
withdrawalStatsLastTimeFloat|Float|All|直近の送金時刻
withdrawalStatsTotalAmountLast10Minutes|Float|All|過去10分間の送金金額の合計
withdrawalStatsTotalAmountLast1Day|Float|All|過去1日の送金金額の合計
withdrawalStatsTotalAmountLast1Hour|Float|All|過去1時間の送金金額の合計
withdrawalStatsTotalAmountLast1Month|Float|All|過去1か月の送金金額の合計
withdrawalStatsTotalAmountLast1Week|Float|All|過去1週間の送金金額の合計
withdrawalStatsTotalAmountLast6Hour|Float|All|過去6時間の送金金額の合計
zipCode|String|All|IPアドレスから導出した郵便番号
